product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,name,price,terms,section,season,material,origin
208093,End-cap,Yes,clothing,No,1483,Zara,SEMI-SHEER KNIT SHIRT LIMITED EDITION IVORY,27.99,jackets,MAN,Winter,Wool Blend,Turkey
208094,Front of Store,Yes,clothing,Yes,1562,Zara,KNIT WOVEN LEATHER SLIDES SAND,20.99,jackets,WOMAN,Autumn,Wool,Turkey
208095,Front of Store,Yes,clothing,Yes,1431,Zara,STRUCTURED SUEDE PENNY LOAFERS SKY BLUE,37.99,jeans,MAN,Winter,Polyester,Cambodia
208096,Front of Store,Yes,clothing,No,1406,Zara,SUEDE STRAP SANDALS BEIGE,34.99,jackets,WOMAN,Summer,Wool,Bangladesh
208097,Aisle,Yes,clothing,Yes,1370,Zara,DOUBLE-BREASTED FAUX SUEDE PATCH JACKET BROWN,70.99,jackets,WOMAN,Winter,Wool Blend,Portugal
208098,Front of Store,No,clothing,No,812,Zara,TAILORED LEATHER JACKET,25.95,t-shirts,WOMAN,Autumn,Viscose,India
208099,End-cap,No,clothing,Yes,938,Zara,STRETCH FAUX SUEDE PATCH JACKET BLACK,29.99,jackets,MAN,Summer,Linen,China
208100,End-cap,No,clothing,Yes,823,Zara,CROPPED FAUX LEATHER BOXY FIT JACKET CHARCOAL,59.95,jackets,WOMAN,Spring,Polyester,Portugal
208101,End-cap,Yes,clothing,Yes,1365,Zara,EMBROIDERED LONGLINE QUILTED JACKET IVORY,23.99,jackets,MAN,Spring,Cotton,China
208102,Front of Store,Yes,clothing,No,1150,Zara,TEXTURED POCKET DENIM OVERSHIRT OLIVE,35.95,jackets,MAN,Autumn,Denim,India
208103,End-cap,Yes,clothing,Yes,1209,Zara,SLIM REVERSIBLE PLAID OVERSHIRT BURGUNDY,44.99,jackets,WOMAN,Autumn,Cotton,India
208104,Front of Store,No,clothing,No,753,Zara,REGULAR STRAIGHT SUIT JACKET BEIGE,39.95,shoes,WOMAN,Autumn,Viscose,China
208105,Front of Store,No,clothing,No,830,Zara,PLEATED RIPPED STRAIGHT FIT JEANS NAVY,42.95,t-shirts,MAN,Winter,Wool Blend,Morocco
208106,Aisle,Yes,clothing,No,1409,Zara,STRUCTURED VISCOSE BLEND KNIT T-SHIRT NAVY,22.99,shoes,WOMAN,Spring,Linen,China
208107,Aisle,Yes,clothing,Yes,1371,Zara,STRETCH SUIT JACKET BEIGE,31.95,jackets,MAN,Spring,Cotton,Portugal
208108,Aisle,No,clothing,Yes,636,Zara,RIBBED VISCOSE BLEND KNIT T-SHIRT BROWN,119.99,jackets,MAN,Spring,Linen,Bangladesh
208109,Aisle,No,clothing,No,915,Zara,BAGGY FIT JEANS LIMITED EDITION SAND,19.99,jackets,WOMAN,Spring,Denim,Spain
208110,Aisle,No,clothing,No,870,Zara,UTILITY POCKET DENIM OVERSHIRT CHARCOAL,49.99,jackets,WOMAN,Spring,Cotton,Portugal
208111,Aisle,No,clothing,Yes,937,Zara,TEXTURED ZIPPERED WOOL BLEND OVERSHIRT STONE,74.99,jackets,WOMAN,Winter,Wool,China
208112,Front of Store,No,clothing,Yes,875,Zara,KNIT PADDED DENIM JACKET BEIGE #3,19.99,t-shirts,MAN,Autumn,Wool,Bangladesh
208113,End-cap,Yes,clothing,Yes,1526,Zara,EMBROIDERED WOVEN LEATHER SLIDES SAND,64.99,jackets,WOMAN,Winter,Wool Blend,Portugal
208114,Aisle,No,clothing,No,1096,Zara,ZIPPERED WOOL BLEND OVERSHIRT BEIGE,32.95,shoes,WOMAN,Winter,Wool,China
208115,End-cap,No,clothing,No,885,Zara,HOODED DENIM JACKET NAVY,49.99,sweaters,WOMAN,Spring,Denim,Vietnam
208116,Front of Store,No,clothing,No,837,Zara,BAGGY FIT JEANS OLIVE,63.99,jeans,MAN,Summer,Linen,Spain
208117,End-cap,Yes,clothing,No,1626,Zara,HIGH-WAIST BASIC HEAVYWEIGHT T-SHIRT NAVY,13.95,jackets,WOMAN,Summer,Cotton,Bangladesh
208118,Aisle,No,clothing,No,898,Zara,LINEN FAUX LEATHER BOXY FIT JACKET CHARCOAL #3,66.95,sweaters,MAN,Summer,Linen,Cambodia
208119,Front of Store,No,clothing,No,858,Zara,QUILTED EMBROIDERED PATCH JACKET,59.95,jackets,WOMAN,Autumn,Polyester,Bangladesh
208120,End-cap,Yes,clothing,No,1346,Zara,POCKET DENIM JACKET,36.95,jackets,MAN,Winter,Polyester,Spain
208121,Aisle,No,clothing,No,844,Zara,CROPPED HOODED DENIM JACKET BURGUNDY,39.95,sweaters,MAN,Spring,Denim,Bangladesh
208122,Front of Store,No,clothing,No,762,Zara,REGULAR MULTIPIECE SNEAKERS TAUPE,45,t-shirts,MAN,Autumn,Polyester,Bangladesh
208123,End-cap,Yes,clothing,No,1298,Zara,REGULAR RETRO SNEAKERS GREY,26.99,jackets,MAN,Winter,Viscose,Portugal
208124,Front of Store,No,clothing,No,1055,Zara,SATIN KNIT V-NECK SWEATER IVORY,33.99,jackets,WOMAN,Winter,Wool,China
208125,End-cap,Yes,clothing,Yes,1425,Zara,REGULAR TEXTURED POCKET JACKET STONE,23.99,jackets,WOMAN,Spring,Polyester,Turkey
208126,End-cap,No,clothing,Yes,1068,Zara,STRETCH TEXTURED SWEATER NAVY,25.95,jackets,WOMAN,Winter,Wool Blend,India
208127,Aisle,No,clothing,Yes,894,Zara,REGULAR CHUNKY SOLE CANVAS LACE-UP BOOTS SKY BLUE,59,jackets,WOMAN,Autumn,Cotton,Turkey
208128,Aisle,No,clothing,No,821,Zara,OVERSIZED MULTIPIECE SNEAKERS TAUPE,59.99,sweaters,WOMAN,Spring,Polyester,China
208129,Front of Store,No,clothing,Yes,796,Zara,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION GREY,37.95,jackets,MAN,Summer,Polyester,Morocco
208130,Aisle,No,clothing,Yes,785,Zara,OVERSIZED FAUX SHEARLING PLAID JACKET SKY BLUE,35.95,sweaters,MAN,Autumn,Cotton,Brazil
208131,End-cap,Yes,clothing,No,1254,Zara,TECHNICAL OVERSHIRT,56.99,sweaters,MAN,Winter,Wool Blend,Spain
208132,End-cap,Yes,clothing,Yes,1524,Zara,RIBBED MULTI-PIECED RETRO SNEAKERS GREY,26,shoes,WOMAN,Autumn,Polyester,Brazil
208133,End-cap,No,clothing,No,625,Zara,CHUNKY SNEAKERS NAVY,89.99,jackets,MAN,Autumn,Polyester,Bangladesh
208134,End-cap,Yes,clothing,No,1711,Zara,TEXTURED HIGH COLLAR KNIT SWEATER STONE,36.99,jackets,WOMAN,Winter,Wool Blend,India
208135,End-cap,No,clothing,No,934,Zara,QUILTED FAUX SUEDE PATCH JACKET BLACK,24,jackets,MAN,Winter,Wool,Cambodia
208136,Aisle,No,clothing,No,953,Zara,TAILORED WOOL BLEND TEXTURED JACKET NAVY,27.95,jackets,WOMAN,Winter,Wool,India
208137,Front of Store,Yes,clothing,No,1312,Zara,FLARED FIT CARGO JEANS BEIGE,42.99,sweaters,WOMAN,Autumn,Denim,Portugal
208138,Front of Store,No,clothing,No,790,Zara,BELTED FLEECE BOMBER JACKET,25.99,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
208139,Aisle,Yes,clothing,Yes,1156,Zara,STRUCTURED CONTRASTING PATCHES HOODED JACKET BEIGE,80.99,jackets,MAN,Autumn,Cotton,Bangladesh
208140,Front of Store,No,clothing,Yes,791,Zara,CONTRAST JACQUARD JACKET STONE,49.95,jackets,MAN,Autumn,Polyester,China
208141,Aisle,No,clothing,No,999,Zara,SLIM FINE KNIT SWEATER CHARCOAL,44.95,t-shirts,WOMAN,Winter,Wool Blend,Vietnam
208142,Aisle,No,clothing,Yes,743,Zara,RIBBED HIKING BOOTS ECRU,79.95,shoes,WOMAN,Autumn,Wool,Spain
208143,End-cap,No,clothing,Yes,761,Zara,ABSTRACT PRINT T-SHIRT IVORY,22,jackets,MAN,Spring,Cotton,China
208144,End-cap,Yes,clothing,No,1415,Zara,SATIN PRINTED CROPPED FIT SHIRT LIMITED EDITION IVORY,12.99,sweaters,WOMAN,Autumn,Satin,Morocco
208145,Aisle,No,clothing,No,984,Zara,KNIT SWEATER WITH PEARLS BURGUNDY,19.99,jackets,WOMAN,Autumn,Wool,China
208146,End-cap,No,clothing,Yes,830,Zara,CONTRAST SOLE LEATHER SNEAKERS BURGUNDY,39.99,shoes,WOMAN,Spring,Linen Blend,Portugal
208147,Front of Store,Yes,clothing,Yes,1326,Zara,QUILTED SUEDE RUNNING SNEAKERS SKY BLUE,39.99,jackets,WOMAN,Spring,Cotton,China
208148,End-cap,No,clothing,No,951,Zara,EMBROIDERED OVERSIZE FIT T-SHIRT OLIVE,31.99,shoes,WOMAN,Summer,Linen,Turkey
208149,End-cap,No,clothing,No,903,Zara,SATIN POCKET JACKET GREY,39.95,jackets,WOMAN,Spring,Cotton,India
208150,Aisle,Yes,clothing,Yes,1694,Zara,STRAIGHT SUIT JACKET KHAKI,36.99,sweaters,WOMAN,Winter,Wool,Bangladesh
208151,Front of Store,No,clothing,Yes,851,Zara,OVERSIZED SUIT JACKET,22.99,t-shirts,MAN,Autumn,Viscose,India
208152,Front of Store,No,clothing,No,821,Zara,BELTED UTILITY POCKET JACKET ECRU,25.95,jackets,WOMAN,Spring,Polyester,Portugal
208153,Aisle,No,clothing,No,928,Zara,RELAXED HIGH COLLAR KNIT SWEATER,28.95,t-shirts,WOMAN,Winter,Wool Blend,Spain
208154,Front of Store,No,clothing,Yes,716,Zara,FLEECE BOMBER JACKET ECRU,111.95,jackets,WOMAN,Winter,Cotton,Vietnam
208155,Front of Store,Yes,clothing,Yes,1378,Zara,SATIN CROPPED LEATHER JACKET BLACK,13,jackets,WOMAN,Spring,Silk,China
208156,End-cap,No,clothing,No,879,Zara,QUILTED EMBROIDERED PATCH JACKET IVORY,86.95,jackets,WOMAN,Summer,Linen,Portugal
208157,Front of Store,No,clothing,No,811,Zara,RELAXED SUEDE STRAP SANDALS GREY,49.99,jackets,WOMAN,Spring,Linen,Morocco
208158,End-cap,No,clothing,No,991,Zara,EMBROIDERED STRETCH POCKET OVERSHIRT ECRU,45,jackets,WOMAN,Spring,Cotton,Vietnam
208159,End-cap,Yes,clothing,No,1349,Zara,SUEDE RUNNING SNEAKERS BLACK,70.99,sweaters,WOMAN,Autumn,Wool Blend,China
208160,End-cap,Yes,clothing,Yes,1449,Zara,PLAID OVERSHIRT IVORY,49.99,jackets,WOMAN,Autumn,Cotton,Cambodia
208161,Front of Store,Yes,clothing,No,1639,Zara,BELTED PLAID TIE DYE OVERSHIRT BROWN,19,sweaters,WOMAN,Summer,Linen Blend,China
208162,Front of Store,No,clothing,No,654,Zara,HIGH-WAIST SUEDE RUNNING SNEAKERS BLACK,128.95,shoes,WOMAN,Summer,Cotton,Turkey
208163,End-cap,No,clothing,No,719,Zara,TAILORED HERRINGBONE TEXTURED JACKET IVORY,59.95,jackets,MAN,Spring,Polyester,Spain
208164,Aisle,No,clothing,No,1016,Zara,QUILTED TUXEDO JACKET OLIVE,19.99,sweaters,WOMAN,Spring,Cotton,Vietnam
208165,End-cap,No,clothing,Yes,813,Zara,SLIM FLEECE BOMBER JACKET TAUPE,39.99,t-shirts,MAN,Autumn,Viscose,Brazil
208166,End-cap,Yes,clothing,No,1558,Zara,SLIM MIXED COLLAR JACKET BEIGE,45.99,shoes,WOMAN,Winter,Wool Blend,Pakistan
208167,Aisle,No,clothing,No,945,Zara,GATHERED WAIST KNIT SWEATER KHAKI,29.99,jackets,WOMAN,Autumn,Wool Blend,Morocco
208168,End-cap,No,clothing,No,656,Zara,UTILITY GEOMETRIC JACQUARD OVERSHIRT BLACK,89.95,shoes,MAN,Autumn,Viscose,Turkey
208169,Aisle,No,clothing,No,889,Zara,EMBROIDERED WOOL BLEND KNIT SWEATER NAVY,29.99,jackets,WOMAN,Autumn,Wool Blend,Portugal
208170,Front of Store,Yes,clothing,No,1314,Zara,TASSEL LEATHER LOAFERS TAUPE,14.99,shoes,MAN,Winter,Polyester,China
208171,End-cap,No,clothing,Yes,797,Zara,POCKET DENIM JACKET TAUPE,59,sweaters,WOMAN,Autumn,Denim,Bangladesh
208172,End-cap,No,clothing,No,823,Zara,RELAXED PATCH BOMBER JACKET,25.99,jackets,WOMAN,Autumn,Polyester,Turkey
208173,Front of Store,No,clothing,Yes,1009,Zara,REGULAR ASYMMETRIC CROPPED KNIT SWEATER ECRU,66.95,jackets,WOMAN,Winter,Polyester,India
208174,End-cap,Yes,clothing,No,1469,Zara,HIGH-WAIST SUEDE JACKET STONE,19.99,jackets,WOMAN,Autumn,Cotton,India
208175,Front of Store,No,clothing,No,977,Zara,RIBBED BASIC FOIL KNIT SWEATER CHARCOAL,24.99,sweaters,WOMAN,Winter,Wool,Bangladesh
208176,Aisle,Yes,clothing,Yes,1196,Zara,ADHERENT STRIPES SNEAKERS BROWN,35,sweaters,WOMAN,Spring,Cotton,China
208177,End-cap,No,clothing,Yes,698,Zara,WOOL BLEND JACKET OLIVE,69.99,t-shirts,MAN,Autumn,Wool Blend,Cambodia
208178,Aisle,No,clothing,No,873,Zara,BELTED FAUX LEATHER JACKET BEIGE,35.99,shoes,WOMAN,Spring,Cotton,Vietnam
208179,Aisle,No,clothing,No,819,Zara,STRETCH RETRO SNEAKERS KHAKI,52.99,jackets,MAN,Winter,Polyester,Turkey
208180,Aisle,No,clothing,No,784,Zara,EMBROIDERED BASIC 100% WOOL SWEATER SKY BLUE,22,t-shirts,MAN,Autumn,Wool,Turkey
208181,Front of Store,Yes,clothing,Yes,1477,Zara,KNIT MIXED COLLAR JACKET BEIGE,22.99,jackets,MAN,Winter,Wool,China
208182,Front of Store,Yes,clothing,Yes,1390,Zara,TEXTURED STRIPED CROP KNIT SWEATER TAUPE,29.99,jeans,MAN,Winter,Wool,China
208183,Front of Store,No,clothing,Yes,847,Zara,LINEN STRUCTURED TWILL OVERSHIRT BEIGE,65.99,t-shirts,WOMAN,Summer,Cotton,Turkey
208184,Aisle,No,clothing,Yes,869,Zara,EMBROIDERED SOFT JEWEL SWEATER NAVY,21.99,shoes,MAN,Winter,Acrylic,Pakistan
208185,Front of Store,No,clothing,No,1087,Zara,UTILITY V-NECK KNIT SWEATER WHITE,21.95,jackets,WOMAN,Winter,Wool,Bangladesh
208186,End-cap,No,clothing,No,762,Zara,QUILTED DOUBLE FACED JACKET CHARCOAL,49.99,jackets,MAN,Autumn,Polyester,Portugal
208187,End-cap,No,clothing,Yes,751,Zara,PADDED BOMBER JACKET STONE,35,shoes,MAN,Autumn,Polyester,Vietnam
208188,End-cap,Yes,clothing,No,1490,Zara,OVERSIZED PAINT PRINT OVERSHIRT SAND,17.99,jackets,WOMAN,Winter,Polyester,Portugal
208189,End-cap,Yes,clothing,Yes,1604,Zara,RIBBED PADDED DENIM JACKET ECRU,32.99,jackets,WOMAN,Winter,Denim,Argentina
208190,Front of Store,Yes,clothing,Yes,1723,Zara,DOUBLE-BREASTED FAUX LEATHER BOMBER JACKET TAUPE,14.99,jackets,WOMAN,Winter,Wool,China
208191,End-cap,Yes,clothing,Yes,1447,Zara,TEXTURED WOOL BLEND SUIT JACKET KHAKI,19.99,shoes,WOMAN,Winter,Wool,Portugal
208192,Aisle,No,clothing,No,751,Zara,KNIT 100% FEATHER FILL PUFFER JACKET,35,jackets,WOMAN,Autumn,Wool Blend,Turkey
208193,End-cap,No,clothing,No,963,Zara,RELAXED WOOL AND CASHMERE BLEND RIB SWEATER BEIGE,32.99,jackets,WOMAN,Winter,Wool Blend,Morocco
208194,Front of Store,No,clothing,No,741,Zara,ASYMMETRICAL WOOL AND SILK BLEND SWEATER BURGUNDY,105,jackets,WOMAN,Winter,Polyester,Turkey
208195,End-cap,Yes,clothing,No,1499,Zara,KNIT TEXTURED JACKET,23,jackets,WOMAN,Winter,Polyester,China
208196,Aisle,No,clothing,Yes,800,Zara,PLEATED FAUX SUEDE BOMBER JACKET TAUPE,59.99,sweaters,WOMAN,Spring,Polyester,Portugal
208197,End-cap,No,clothing,Yes,1065,Zara,OVERSIZED V-NECK KNIT SWEATER TAUPE,39.99,jeans,WOMAN,Summer,Wool,India
208198,Front of Store,No,clothing,Yes,929,Zara,POCKET OVERSHIRT BEIGE,45.99,jackets,WOMAN,Spring,Linen,Bangladesh
208199,End-cap,Yes,clothing,Yes,1502,Zara,SLIM OVERSIZED CROPPED JACKET LIMITED EDITION TAUPE,31,jackets,WOMAN,Autumn,Polyester,Turkey
208200,Aisle,Yes,clothing,No,1381,Zara,HIGH-WAIST MIXED COLLAR JACKET ECRU,30.95,sweaters,WOMAN,Autumn,Polyester,Brazil
208201,Front of Store,Yes,clothing,Yes,1444,Zara,OVERSIZED HIKING BOOTS CHARCOAL,12.99,sweaters,WOMAN,Spring,Linen,Morocco
208202,Front of Store,No,clothing,Yes,901,Zara,CROPPED 100% WOOL SUIT JACKET SAND,29.99,sweaters,WOMAN,Autumn,Wool Blend,Vietnam
208203,Aisle,No,clothing,Yes,920,Zara,DOUBLE-BREASTED PLAID OVERSHIRT BURGUNDY,48.99,jackets,WOMAN,Winter,Polyester,Turkey
208204,Front of Store,No,clothing,No,972,Zara,STRUCTURED PADDED DENIM JACKET BLACK,38,t-shirts,WOMAN,Winter,Cotton,China
208205,End-cap,No,clothing,Yes,907,Zara,SLIM POCKET PUFFER JACKET BURGUNDY,59.99,shoes,WOMAN,Autumn,Wool Blend,China
208206,End-cap,Yes,clothing,Yes,1367,Zara,UTILITY DENIM BOMBER JACKET BLACK,35.95,jackets,WOMAN,Autumn,Denim,China
208207,Front of Store,No,clothing,No,931,Zara,SLIM WOOL BLEND SUIT JACKET BURGUNDY #3,16.99,shoes,MAN,Summer,Cotton,Cambodia
208208,End-cap,No,clothing,Yes,932,Zara,FINE KNIT CROP SWEATER BLACK,22.99,jackets,WOMAN,Winter,Wool Blend,Spain
208209,Front of Store,No,clothing,No,1116,Zara,RETRO RUNNING SNEAKERS WHITE,33.99,jackets,WOMAN,Summer,Linen Blend,Bangladesh
208210,End-cap,No,clothing,No,713,Zara,KNIT WOVEN LEATHER SLIDES SAND #3,105.95,jackets,MAN,Winter,Wool,Bangladesh
208211,Front of Store,Yes,clothing,No,1466,Zara,STRETCH RIPPED DENIM JACKET KHAKI,32.99,jackets,WOMAN,Autumn,Denim,Spain
208212,Aisle,No,clothing,No,844,Zara,RETRO RUNNING SNEAKERS NAVY,29.99,jackets,MAN,Autumn,Polyester,Vietnam
208213,Aisle,No,clothing,Yes,1029,Zara,RIBBED SUIT JACKET IN 100% LINEN,44.99,jackets,WOMAN,Summer,Linen,Vietnam
208214,Aisle,No,clothing,No,634,Zara,RELAXED ZIPPER MULTIPIECE SNEAKERS CHARCOAL,111.99,t-shirts,MAN,Winter,Wool,Turkey
208215,Aisle,No,clothing,Yes,847,Zara,REVERSIBLE PLAID OVERSHIRT TAUPE,49.95,jackets,WOMAN,Spring,Cotton,Spain
208216,Aisle,No,clothing,No,911,Zara,EMBROIDERED POCKET PUFFER JACKET CHARCOAL,19.99,jackets,MAN,Autumn,Wool Blend,China
208217,End-cap,Yes,clothing,Yes,1182,Zara,HIGH-WAIST RIB COLLAR JACKET BROWN,71.99,jackets,WOMAN,Autumn,Wool,Bangladesh
208218,End-cap,No,clothing,No,1024,Zara,SLIM FINE KNIT SWEATER OLIVE,28.99,jackets,WOMAN,Winter,Wool Blend,China
208219,Aisle,Yes,clothing,Yes,1456,Zara,STRETCH SLIM FIT SUIT JACKET CHARCOAL,18.99,jackets,WOMAN,Spring,Polyester,India
208220,Front of Store,Yes,clothing,Yes,1226,Zara,STRUCTURED CONTRASTING PATCHES BOMBER JACKET CHARCOAL,48.99,jackets,WOMAN,Spring,Viscose,China
208221,Aisle,No,clothing,Yes,1014,Zara,LINEN KNIT V-NECK SWEATER SKY BLUE,15.99,shoes,WOMAN,Spring,Linen,Bangladesh
208222,Aisle,Yes,clothing,Yes,1206,Zara,LINEN FAUX SUEDE JACKET,66,t-shirts,WOMAN,Spring,Linen Blend,Cambodia
208223,Aisle,Yes,clothing,Yes,1610,Zara,DOUBLE-BREASTED ALPACA BLEND OPEN KNIT SWEATER SKY BLUE,27.99,sweaters,MAN,Winter,Acrylic,India
208224,End-cap,Yes,clothing,Yes,1480,Zara,RELAXED REVERSIBLE PLAID OVERSHIRT BEIGE,16.95,sweaters,WOMAN,Spring,Cotton,India
208225,Aisle,Yes,clothing,No,1466,Zara,HOODED KNIT CARDIGAN,32.99,sweaters,WOMAN,Autumn,Acrylic,Spain
208226,Aisle,Yes,clothing,No,1461,Zara,RELAXED BASIC MEDIUM WEIGHT T-SHIRT NAVY,42.99,jackets,MAN,Summer,Cotton,Morocco
208227,Front of Store,No,clothing,Yes,779,Zara,FAUX LEATHER BOMBER JACKET IVORY,99.95,t-shirts,WOMAN,Winter,Polyester,Bangladesh
208228,Front of Store,No,clothing,No,813,Zara,STRETCH POCKET OVERSHIRT BLACK,19.99,jackets,WOMAN,Autumn,Viscose,Vietnam
208229,Aisle,No,clothing,No,893,Zara,RETRO SNEAKERS SKY BLUE,19.99,jackets,WOMAN,Spring,Linen,China
208230,Front of Store,Yes,clothing,Yes,1420,Zara,SATIN STRUCTURED TWILL OVERSHIRT KHAKI,23.99,jackets,WOMAN,Autumn,Wool Blend,Bangladesh
208231,Front of Store,No,clothing,No,912,Zara,STRETCH MULTI-PIECED RETRO SNEAKERS TAUPE,35.99,shoes,WOMAN,Spring,Cotton,Pakistan
208232,Aisle,Yes,clothing,Yes,1218,Zara,STRUCTURED BASIC PUFFER JACKET SKY BLUE,35.95,sweaters,MAN,Autumn,Wool,Turkey
208233,Aisle,No,clothing,No,861,Zara,PLEATED JEWEL KNIT SWEATER IVORY,86.99,jackets,WOMAN,Winter,Wool Blend,China
208234,Aisle,Yes,clothing,No,1316,Zara,WOOL BLEND JACKET KHAKI,35.99,jackets,WOMAN,Autumn,Wool Blend,China
208235,Aisle,No,clothing,No,704,Zara,PLEATED TOPSTITCH SNEAKERS BROWN,49.95,jackets,MAN,Autumn,Wool,India
208236,Aisle,No,clothing,No,867,Zara,PLEATED KNIT PEARL SWEATER GREY,29.95,shoes,WOMAN,Autumn,Polyester,Turkey
208237,End-cap,Yes,clothing,No,1520,Zara,DOUBLE-BREASTED POCKET PUFFER JACKET BEIGE,24.95,jackets,WOMAN,Autumn,Wool,Bangladesh
208238,Front of Store,No,clothing,No,629,Zara,POCKET DENIM OVERSHIRT BEIGE,89.99,jackets,WOMAN,Spring,Linen,Spain
208239,Aisle,No,clothing,No,994,Zara,KNIT TEXTURED POCKET OVERSHIRT STONE,21.99,sweaters,WOMAN,Winter,Wool,China
208240,End-cap,Yes,clothing,Yes,1285,Zara,RIBBED TECHNICAL OVERSHIRT BEIGE,21.95,shoes,WOMAN,Autumn,Wool Blend,China
208241,Aisle,No,clothing,No,864,Zara,POCKET PUFFER JACKET BROWN,22.95,jackets,MAN,Autumn,Wool Blend,China
208242,End-cap,No,clothing,No,932,Zara,DOUBLE-BREASTED SUIT JACKET IN 100% LINEN BLACK,33.99,shoes,WOMAN,Summer,Linen,China
208243,Front of Store,Yes,clothing,Yes,1484,Zara,STRETCH CABLE KNIT METALLIC SWEATER ECRU,90.99,jackets,WOMAN,Winter,Wool Blend,China
208244,Aisle,Yes,clothing,Yes,1378,Zara,TAILORED POCKET JACKET BEIGE,43.99,shoes,WOMAN,Autumn,Viscose,China
208245,Aisle,Yes,clothing,Yes,1405,Zara,REGULAR FAUX LEATHER OVERSIZED JACKET LIMITED EDITION GREY,22,t-shirts,WOMAN,Autumn,Polyester,Turkey
208246,Front of Store,Yes,clothing,No,1654,Zara,CROPPED SUEDE LACELESS SNEAKERS BEIGE,25.99,jackets,MAN,Winter,Wool Blend,Spain
208247,End-cap,No,clothing,No,784,Zara,MULTIPIECE SNEAKERS BEIGE,45.99,t-shirts,MAN,Autumn,Wool,Bangladesh
208248,End-cap,Yes,clothing,No,1301,Zara,COTTON JACKET KHAKI,23.95,jackets,MAN,Spring,Polyester,Bangladesh
208249,Front of Store,No,clothing,No,1196,Zara,CROPPED HOODED DENIM JACKET,17.95,jackets,WOMAN,Summer,Denim,Portugal
208250,Front of Store,Yes,clothing,Yes,1740,Zara,UTILITY BASIC KNIT SWEATER GREY,26.99,jackets,WOMAN,Winter,Wool Blend,China
208251,Aisle,Yes,clothing,No,1814,Zara,HIGH-WAIST KNIT SWEATER WITH PIPING BLACK,19.99,jackets,WOMAN,Winter,Wool,China
208252,End-cap,No,clothing,Yes,867,Zara,STRETCH VINTAGE EFFECT LEATHER BOMBER JACKET ECRU,29.99,jackets,WOMAN,Autumn,Polyester,Bangladesh
208253,Aisle,No,clothing,Yes,842,Zara,RELAXED JACQUARD DENIM JACKET IVORY,79.99,jackets,WOMAN,Spring,Denim,Morocco
208254,Front of Store,No,clothing,No,897,Zara,SATIN KNIT OPEN BACK PEARLY SWEATER,19.99,t-shirts,WOMAN,Autumn,Wool Blend,Bangladesh
208255,Aisle,Yes,clothing,No,1400,Zara,CROPPED ZIPPER MULTIPIECE SNEAKERS OLIVE,35.99,jackets,WOMAN,Spring,Cotton,Bangladesh
208256,End-cap,Yes,clothing,No,1239,Zara,SLIM HOUNDSTOOTH SUIT JACKET STONE,28.99,jackets,WOMAN,Autumn,Acrylic,Morocco
208257,Aisle,No,clothing,No,784,Zara,QUILTED MIXED COLLAR WAXED JACKET GREY,15.95,jackets,WOMAN,Autumn,Polyester,Morocco
208258,Front of Store,No,clothing,No,819,Zara,RIBBED WASHED EFFECT BOMBER JACKET,43.99,shoes,MAN,Winter,Cotton,India
208259,Front of Store,Yes,clothing,Yes,1530,Zara,KNIT CROPPED BOMBER JACKET LIMITED EDITION STONE,14.99,jeans,MAN,Winter,Wool Blend,Argentina
208260,Aisle,No,clothing,Yes,854,Zara,BRAIDED COLOR BLOCK SWEATER #3,39.99,t-shirts,MAN,Autumn,Wool Blend,China
208261,Aisle,Yes,clothing,Yes,1389,Zara,RELAXED WOOL BLEND SUIT JACKET NAVY,35.95,sweaters,MAN,Winter,Wool,Brazil
208262,End-cap,Yes,clothing,No,1498,Zara,QUILTED CONTRASTING COLLAR JACKET BURGUNDY,28.99,t-shirts,WOMAN,Autumn,Wool,Brazil
208263,End-cap,No,clothing,No,943,Zara,QUILTED COTTON BLEND BOMBER JACKET KHAKI,19,sweaters,WOMAN,Spring,Polyester,Bangladesh
208264,End-cap,No,clothing,No,827,Zara,BOUCLE TEXTURED VEST KHAKI,59.99,sweaters,WOMAN,Spring,Wool Blend,Bangladesh
208265,Aisle,Yes,clothing,No,1433,Zara,RELAXED POCKET DENIM OVERSHIRT BLACK,67.99,jackets,WOMAN,Winter,Wool,Turkey
208266,Front of Store,Yes,clothing,Yes,1378,Zara,STRETCH PUFFER JACKET WITH POUCH POCKET NAVY,18.99,t-shirts,MAN,Autumn,Wool,Bangladesh
208267,Aisle,Yes,clothing,Yes,1253,Zara,HIGH-WAIST BAGGY BELTED JEANS SAND,42.95,jackets,MAN,Autumn,Cotton,Portugal
208268,Aisle,No,clothing,Yes,708,Zara,STRETCH COTTON JACKET WHITE,69.99,sweaters,MAN,Autumn,Viscose,Cambodia
208269,Front of Store,Yes,clothing,No,1862,Zara,CONTRASTING COLLAR JACKET BEIGE,20.99,jackets,WOMAN,Winter,Wool,China
208270,Aisle,Yes,clothing,Yes,1208,Zara,EMBROIDERED COTTON JACKET BEIGE,66,sweaters,MAN,Spring,Polyester,Brazil
208271,Front of Store,No,clothing,Yes,819,Zara,RELAXED TEXTURED DENIM JACKET LIMITED EDITION ECRU,29.99,jackets,MAN,Spring,Denim,India
